tract_to_msamd_income,rate_spread,population,minority_population,number_of_owner_occupied_units,number_of_1_to_4_family_units,loan_amount_000s,hud_median_family_income,applicant_income_000s,state_name,state_abbr,sequence_number,respondent_id,purchaser_type_name,property_type_name,preapproval_name,owner_occupancy_name,msamd_name,loan_type_name,loan_purpose_name,lien_status_name,hoepa_status_name,edit_status_name,denial_reason_name_3,denial_reason_name_2,denial_reason_name_1,county_name,co_applicant_sex_name,co_applicant_race_name_5,co_applicant_race_name_4,co_applicant_race_name_3,co_applicant_race_name_2,co_applicant_race_name_1,co_applicant_ethnicity_name,census_tract_number,as_of_year,application_date_indicator,applicant_sex_name,applicant_race_name_5,applicant_race_name_4,applicant_race_name_3,applicant_race_name_2,applicant_race_name_1,applicant_ethnicity_name,agency_name,agency_abbr,action_taken_name
129.8600006,,2504,13.69999981,820,950,15,61000,65,Ohio,OH,30008,817824,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Not owner-occupied as a principal dwelling,Toledo - OH,Conventional,Home improvement,Not secured by a lien,Not a HOEPA loan,,,,,Lucas County,Male,,,,,White,Not Hispanic or Latino,62,2016,0,Male,,,,,White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,File closed for incompleteness
103.1900024,,6367,44.09000015,1551,1842,133,68000,60,Texas,TX,3301,20-5973457,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"Houston, The Woodlands, Sugar Land - TX",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Harris County,No co-applicant,,,,,No co-applicant,No co-applicant,3405,2016,0,Female,,,,,Black or African American,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
87.65000153,,5624,33.38999939,1428,2008,111,60400,,Texas,TX,399,12769,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Not owner-occupied as a principal dwelling,Lubbock - TX,Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,Lubbock County,No co-applicant,,,,,No co-applicant,No co-applicant,21.01,2016,0,Not applicable,,,,,Not applicable,Not applicable,Federal Deposit Insurance Corporation,FDIC,Loan originated
79.66999817,,4584,13.56999969,1246,2211,294,60200,125,Wisconsin,WI,4161,58243,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Preapproval was requested,Owner-occupied as a principal dwelling,,Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Sawyer County,Female,,,,,White,Not Hispanic or Latino,1003,2016,0,Male,,,,,White,Not Hispanic or Latino,Federal Reserve System,FRS,Loan originated
117.6299973,,3898,24.94000053,1217,1613,608,104400,483,Connecticut,CT,489,18204,Affiliate institution,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Bridgeport, Stamford, Norwalk - CT",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Fairfield County,Female,,,,,White,Not Hispanic or Latino,443,2016,0,Male,,,,,White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Loan originated
129.0500031,,5880,51.04999924,1091,1914,95,44600,58,California,CA,5677,471809999,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Not owner-occupied as a principal dwelling,Merced - CA,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Merced County,No co-applicant,,,,,No co-applicant,No co-applicant,11.01,2016,0,Female,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Application withdrawn by applicant
95.90000153,,3278,17.23999977,1044,1643,126,58600,63,South Carolina,SC,530,35214,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Greenville, Anderson, Mauldin - SC",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,Pickens County,Female,,,,,White,Not Hispanic or Latino,108.04,2016,0,Male,,,,,White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Loan originated
132.1300049,,11511,21.29999924,3216,3833,154,64900,,Florida,FL,30180,26-4599244,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Jacksonville - FL,VA-guaranteed,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,Duval County,No co-applicant,,,,,No co-applicant,No co-applicant,168.06,2016,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Application denied by financial institution
176.5399933,,6952,20.09000015,1987,2092,389,85200,217,Minnesota,MN,1881,90-0790926,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Minneapolis, St. Paul, Bloomington - MN, WI",Conventional,Home improvement,Secured by a first lien,Not a HOEPA loan,,,,,Hennepin County,Female,,,,,White,Not Hispanic or Latino,260.18,2016,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
106.9499969,,8166,13.30000019,1997,3285,166,51200,,North Carolina,NC,18659,68-0309242,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Jacksonville - NC,VA-guaranteed,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,Onslow County,No co-applicant,,,,,No co-applicant,No co-applicant,1.02,2016,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
65.95999908,,4950,10.10000038,1479,2006,153,67200,42,Georgia,GA,12845,51-0517525,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Atlanta, Sandy Springs, Roswell - GA",FHA-insured,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Walton County,No co-applicant,,,,,No co-applicant,No co-applicant,1106.03,2016,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
213.5800018,,6470,12.18999958,1787,1985,417,64100,415,North Carolina,NC,83259,76-0503625,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Charlotte, Concord, Gastonia - NC, SC",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Union County,Female,,,,,White,Not Hispanic or Latino,210.1,2016,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
110.5699997,,4610,51.68999863,1215,1964,58,44700,13,Arkansas,AR,534240,7197000003,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,,FHA-insured,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,Collateral,Desha County,No co-applicant,,,,,No co-applicant,No co-applicant,9502,2016,0,Female,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Application denied by financial institution
72.73000336,,3255,49.54999924,382,487,535,105700,133,District of Columbia,DC,693,2652092,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Washington, Arlington, Alexandria - DC, VA, MD, WV",FHA-insured,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,District of Columbia,Female,,,,,White,Not Hispanic or Latino,43,2016,0,Female,,,,,White,Not Hispanic or Latino,Federal Reserve System,FRS,Loan originated
127.6900024,,6369,8.930000305,1875,2324,314,70300,,Pennsylvania,PA,42373,43-1965151,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"York, Hanover - PA",VA-guaranteed,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,York County,No co-applicant,,,,,No co-applicant,No co-applicant,233.02,2016,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
235.7799988,,3494,12.10999966,1113,1195,315,86700,99,Maryland,MD,4324,7442300004,"Life insurance company, credit union, mortgage bank, or finance company",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Baltimore, Columbia, Towson - MD",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Baltimore County,Female,,,,,White,Not Hispanic or Latino,4083.03,2016,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
108.8399963,,5701,6.809999943,1570,1788,300,76900,222,Iowa,IA,580603,451965,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Des Moines, West Des Moines - IA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Polk County,Female,,,,,White,Not Hispanic or Latino,107.02,2016,0,Male,,,,,White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
99.37000275,,5082,1.179999948,1871,2326,35,56000,65,Pennsylvania,PA,307,28178,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,,Conventional,Home improvement,Secured by a first lien,Not a HOEPA loan,,,,,Elk County,No co-applicant,,,,,No co-applicant,No co-applicant,9510,2016,0,Male,,,,,White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Application withdrawn by applicant
113.7699966,,8751,14.90999985,2423,2879,197,66600,53,Tennessee,TN,3264,74-2508160,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"Nashville-Davidson, Murfreesboro, Franklin - TN",VA-guaranteed,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Rutherford County,Female,,,,,"Information not provided by applicant in mail, Internet, or telephone application",Not Hispanic or Latino,407.01,2016,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
79.26000214,,3701,5.760000229,1204,1531,102,77000,,Michigan,MI,367,22-3554558,Loan was not originated or was not sold in calendar year covered by register,Manufactured housing,Not applicable,Owner-occupied as a principal dwelling,"Warren, Troy, Farmington Hills - MI",FHA-insured,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,Lapeer County,No co-applicant,,,,,No co-applicant,No co-applicant,3300,2016,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Application withdrawn by applicant
127.3600006,,3200,40.77999878,1012,1019,327,67200,161,Georgia,GA,3903,3467828,Other type of purchaser,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Atlanta, Sandy Springs, Roswell - GA",VA-guaranteed,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,DeKalb County,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",212.08,2016,0,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Federal Reserve System,FRS,Loan originated
133.1000061,,7115,12.06000042,1997,2226,276,61800,110,Washington,WA,32294,76-0236067,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Spokane, Spokane Valley - WA",FHA-insured,Home purchase,Not applicable,Not a HOEPA loan,,,,,Spokane County,No co-applicant,,,,,No co-applicant,No co-applicant,113,2016,2,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan purchased by the institution
102.7200012,,8606,66.51000214,1678,2404,323,88300,81,California,CA,3673,339858,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Oxnard, Thousand Oaks, Ventura - CA",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,Ventura County,Female,,,,,Asian,Not Hispanic or Latino,36.05,2016,0,Male,,,,,Asian,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
124.3600006,,26230,25.44000053,6717,7673,194,74700,119,Illinois,IL,770997,451965,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Chicago, Naperville, Arlington Heights - IL",Conventional,Refinancing,Not applicable,Not a HOEPA loan,,,,,Kendall County,Female,,,,,White,Not Hispanic or Latino,8904,2016,2,Male,,,,,White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
126.1200027,,2997,29.79999924,1000,1104,271,59200,44,Florida,FL,4078,46-1868641,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Tampa, St. Petersburg, Clearwater - FL",VA-guaranteed,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Pasco County,No co-applicant,,,,,No co-applicant,No co-applicant,320.1,2016,0,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Department of Housing and Urban Development,HUD,Application withdrawn by applicant
213.8800049,1.6,7642,74.20999908,1862,2186,165,45200,96,Texas,TX,2555,60058,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,El Paso - TX,Conventional,Home improvement,Secured by a first lien,Not a HOEPA loan,,,,,El Paso County,Male,,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",102.19,2016,0,Female,,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",National Credit Union Administration,NCUA,Loan originated
151.2700043,,4439,6.849999905,1094,1173,200,72300,,Nebraska,NE,629242,451965,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Omaha, Council Bluffs - NE, IA",VA-guaranteed,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,Sarpy County,Female,,,,,White,Hispanic or Latino,106.28,2016,0,Male,,,,,White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
124.5400009,,9469,54.50999832,2766,3284,184,59100,242,Tennessee,TN,980527,451965,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Not owner-occupied as a principal dwelling,"Memphis - TN, MS, AR",Conventional,Home purchase,Not applicable,Not a HOEPA loan,,,,,Shelby County,Male,,,,,Asian,Not Hispanic or Latino,206.44,2016,2,Female,,,,,White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
82.27999878,,6117,7,2293,2384,138,70000,,Missouri,MO,96464,38-2799035,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"St. Louis - MO, IL",Conventional,Home purchase,Not applicable,Not a HOEPA loan,,,,,St. Louis County,Not applicable,,,,,Not applicable,Not applicable,2205.01,2016,2,Not applicable,,,,,Not applicable,Not applicable,Department of Housing and Urban Development,HUD,Loan purchased by the institution
87.70999908,,6559,5,2209,2901,332,58900,133,Tennessee,TN,5251,36-4115595,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Not owner-occupied as a principal dwelling,Knoxville - TN,Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Roane County,Female,,,,,White,Not Hispanic or Latino,304,2016,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
95.41000366,,3432,16.43000031,857,1344,94,57200,61,Montana,MT,43,5387,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Great Falls - MT,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Cascade County,No co-applicant,,,,,No co-applicant,No co-applicant,3,2016,0,Male,,,,,White,Not Hispanic or Latino,National Credit Union Administration,NCUA,Application withdrawn by applicant
136.0800018,,4397,54.81000137,873,1037,399,69900,61,California,CA,78113,36-4327855,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Preapproval was requested,Owner-occupied as a principal dwelling,"Sacramento, Roseville, Arden-Arcade - CA",FHA-insured,Home purchase,Secured by a first lien,Not a HOEPA loan,,Unverifiable information,Employment history,Debt-to-income ratio,Sacramento County,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",87.05,2016,0,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Department of Housing and Urban Development,HUD,Application denied by financial institution
159.3800049,,6465,4.949999809,2161,2642,114,55100,49,Ohio,OH,380623,852218,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Youngstown, Warren, Boardman - OH, PA",FSA/RHS-guaranteed,Home purchase,Not applicable,Not a HOEPA loan,,,,,Mahoning County,No co-applicant,,,,,No co-applicant,No co-applicant,8122,2016,2,Female,,,,,White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
133.75,,6799,30.39999962,1697,2302,360,62900,131,Arizona,AZ,328134,7197000003,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"Phoenix, Mesa, Scottsdale - AZ",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Maricopa County,Male,,,,,"Information not provided by applicant in mail, Internet, or telephone application",Hispanic or Latino,506.06,2016,0,Female,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
93.83999634,,3855,33.33000183,1384,2092,104,56400,,Florida,FL,39840,86-0860478,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Cape Coral, Fort Myers - FL",FHA-insured,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,Lee County,No co-applicant,,,,,No co-applicant,No co-applicant,402.07,2016,0,Female,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Application denied by financial institution
113.25,,11524,32.68999863,2884,3660,60,64900,62,Florida,FL,86,60497,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Jacksonville - FL,Conventional,Home improvement,Secured by a subordinate lien,Not a HOEPA loan,Quality edit failure only,,,Debt-to-income ratio,Clay County,No co-applicant,,,,,No co-applicant,No co-applicant,302.01,2016,0,Female,,,,,Black or African American,Not Hispanic or Latino,National Credit Union Administration,NCUA,Application denied by financial institution
70.37000275,,6264,76.76999664,1025,1762,348,73500,,California,CA,99250,38-2799035,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"San Diego, Carlsbad - CA",Conventional,Home purchase,Not applicable,Not a HOEPA loan,,,,,San Diego County,Not applicable,,,,,Not applicable,Not applicable,25.02,2016,2,Not applicable,,,,,Not applicable,Not applicable,Department of Housing and Urban Development,HUD,Loan purchased by the institution
108.4700012,,1922,5.519999981,663,780,170,78100,54,Connecticut,CT,78692,75-3170028,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Norwich, New London - CT",FSA/RHS-guaranteed,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,New London County,No co-applicant,,,,,No co-applicant,No co-applicant,7121,2016,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
110.7099991,,5942,17.42000008,1615,2236,220,53000,,Georgia,GA,31762,26-2049351,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Gainesville - GA,VA-guaranteed,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,Hall County,Female,,,,,White,Not Hispanic or Latino,2.01,2016,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
