tract_to_msamd_income,rate_spread,population,minority_population,number_of_owner_occupied_units,number_of_1_to_4_family_units,loan_amount_000s,hud_median_family_income,applicant_income_000s,state_name,state_abbr,sequence_number,respondent_id,purchaser_type_name,property_type_name,preapproval_name,owner_occupancy_name,msamd_name,loan_type_name,loan_purpose_name,lien_status_name,hoepa_status_name,edit_status_name,denial_reason_name_3,denial_reason_name_2,denial_reason_name_1,county_name,co_applicant_sex_name,co_applicant_race_name_5,co_applicant_race_name_4,co_applicant_race_name_3,co_applicant_race_name_2,co_applicant_race_name_1,co_applicant_ethnicity_name,census_tract_number,as_of_year,application_date_indicator,applicant_sex_name,applicant_race_name_5,applicant_race_name_4,applicant_race_name_3,applicant_race_name_2,applicant_race_name_1,applicant_ethnicity_name,agency_name,agency_abbr,action_taken_name
135.9499969,,2013,6.059999943,692,966,189,82200,88,Maryland,MD,133506,1,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Baltimore, Towson - MD",FHA-insured,Home purchase,Not applicable,Not a HOEPA loan,,,,,Baltimore city,Female,,,,,White,Not Hispanic or Latino,2402,2010,2,Male,,,,,White,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Loan purchased by the institution
82.69000244,,4148,65.66999817,517,989,375,63000,102,California,CA,673863,8,Affiliate institution,One-to-four family dwelling (other than manufactured housing),Not applicable,Not owner-occupied as a principal dwelling,"Los Angeles, Long Beach, Glendale - CA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Los Angeles County,No co-applicant,,,,,No co-applicant,No co-applicant,3016.02,2010,0,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Office of the Comptroller of the Currency,OCC,Loan originated
67.87999725,,2017,24.23999977,401,865,46,63000,42,Pennsylvania,PA,51658,2712969,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Not owner-occupied as a principal dwelling,Pittsburgh - PA,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Allegheny County,No co-applicant,,,,,No co-applicant,No co-applicant,5100,2010,0,Male,,,,,White,Not Hispanic or Latino,Federal Reserve System,FRS,Loan originated
198.2299957,,2865,26.35000038,833,720,598,63000,121,California,CA,89867,1072246,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Los Angeles, Long Beach, Glendale - CA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Los Angeles County,No co-applicant,,,,,No co-applicant,No co-applicant,5748,2010,0,Female,,,,,White,Not Hispanic or Latino,Federal Reserve System,FRS,Loan originated
96.27999878,,8473,29.01000023,1775,2555,189,70600,,Colorado,CO,38319,7505400005,Other type of purchaser,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Colorado Springs - CO,FHA-insured,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,El Paso County,Female,,,,,White,Not Hispanic or Latino,33.04,2010,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
114.5899963,,4462,39.52999878,1105,1535,216,63000,81,California,CA,53152,1,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"Los Angeles, Long Beach, Glendale - CA",FHA-insured,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,Other,Los Angeles County,Female,,,,,White,Hispanic or Latino,1031.02,2010,0,Female,,,,,White,Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Application denied by financial institution
246.75,,3792,9.409999847,1217,1332,2400,109600,1634,Maryland,MD,97839,1072246,Affiliate institution,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Bethesda, Rockville, Frederick - MD",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,Montgomery County,No co-applicant,,,,,No co-applicant,No co-applicant,7047,2010,0,Male,,,,,White,Not Hispanic or Latino,Federal Reserve System,FRS,Loan originated
105.5599976,,4990,8.180000305,1592,2146,209,58700,,Minnesota,MN,25678,1,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,Collateral,Beltrami County,Female,,,,,White,Not Hispanic or Latino,9502,2010,0,Female,,,,,White,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Application denied by financial institution
150.1300049,,8719,20.23999977,2519,2655,321,75900,177,Colorado,CO,794165,8,Affiliate institution,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Denver, Aurora, Broomfield - CO",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Arapahoe County,Female,,,,,Black or African American,"Information not provided by applicant in mail, Internet, or telephone application",70.58,2010,0,Male,,,,,Black or African American,"Information not provided by applicant in mail, Internet, or telephone application",Office of the Comptroller of the Currency,OCC,Loan originated
119.3899994,,10840,18.37000084,3407,3696,148,74700,52,Illinois,IL,75710,1856900004,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Chicago, Joliet, Naperville - IL",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Will County,No co-applicant,,,,,No co-applicant,No co-applicant,8804.05,2010,0,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Department of Housing and Urban Development,HUD,File closed for incompleteness
111.4000015,,4882,3.089999914,1553,2087,94,55300,175,Indiana,IN,8428,8846,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Knox County,Female,,,,,White,Not Hispanic or Latino,9557,2010,0,Male,,,,,White,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Loan originated
104.2600021,,7327,7.630000114,2215,2261,523,98700,319,Massachusetts,MA,754906,1,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Cambridge, Newton, Framingham - MA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,Middlesex County,Female,,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",3331,2010,0,Male,,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Office of the Comptroller of the Currency,OCC,Loan originated
127.7799988,,8439,40.11999893,2912,3260,263,65100,111,Texas,TX,19028,76-0236067,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Houston, Sugar Land, Baytown - TX",FHA-insured,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Brazoria County,No co-applicant,,,,,No co-applicant,No co-applicant,6606,2010,0,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Department of Housing and Urban Development,HUD,Loan originated
163.8999939,,9437,19.11000061,2556,3081,118,77700,62,North Carolina,NC,2896,580692236,Affiliate institution,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Raleigh, Cary - NC",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Wake County,No co-applicant,,,,,No co-applicant,No co-applicant,536,2010,0,Female,,,,,Asian,Not Hispanic or Latino,Office of Thrift Supervision,OTS,Loan originated
,,,,,,895,,78,,,212313,24,Loan was not originated or was not sold in calendar year covered by register,Manufactured housing,Preapproval was not requested,Owner-occupied as a principal dwelling,,Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,Other,Credit history,,No co-applicant,,,,,No co-applicant,No co-applicant,,2010,0,Female,,,,,Black or African American,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Application denied by financial institution
,,,,,,62,,23,,,14877,4856500006,Loan was not originated or was not sold in calendar year covered by register,Manufactured housing,Not applicable,Owner-occupied as a principal dwelling,,Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,,No co-applicant,,,,,No co-applicant,No co-applicant,,2010,0,Female,,,,,Black or African American,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Application denied by financial institution
95.75,,4982,25.87000084,1483,1718,57,66600,60,Illinois,IL,1054,19459,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Not owner-occupied as a principal dwelling,Springfield - IL,Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Sangamon County,Female,,,,,White,Not Hispanic or Latino,25,2010,0,Male,,,,,White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Loan originated
112.1100006,,10129,19.80999947,2205,2607,174,71800,68,Georgia,GA,788586,1,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Atlanta, Sandy Springs, Marietta - GA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,Credit history,Cobb County,Female,,,,,White,Not Hispanic or Latino,306,2010,0,Male,,,,,White,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Application denied by financial institution
136.2200012,,4789,14.69999981,1439,1638,302,73800,,Texas,TX,183,24263,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Austin, Round Rock, San Marcos - TX",VA-guaranteed,Home purchase,Not applicable,Not a HOEPA loan,,,,,Williamson County,Not applicable,,,,,Not applicable,Not applicable,205.03,2010,2,Not applicable,,,,,Not applicable,Not applicable,Office of the Comptroller of the Currency,OCC,Loan purchased by the institution
118.1100006,,5716,4.809999943,1809,2024,241,78900,80,Connecticut,CT,2570,1635900004,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"New Haven, Milford - CT",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,New Haven County,No co-applicant,,,,,No co-applicant,No co-applicant,3611,2010,0,Female,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
110.3199997,,6150,9.68999958,1699,2261,158,75500,44,New York,NY,500,7022100001,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"Albany, Schenectady, Troy - NY",FHA-insured,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Albany County,Female,,,,,White,Not Hispanic or Latino,135.06,2010,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
150.2100067,,4873,7.920000076,1434,1553,200,71800,65,Georgia,GA,1287,75-2888829,Other type of purchaser,One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"Atlanta, Sandy Springs, Marietta - GA",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Cherokee County,No co-applicant,,,,,No co-applicant,No co-applicant,910.06,2010,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
102.4599991,,3845,13.23999977,763,1199,135,55400,43,Washington,WA,12442,22-3887207,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,,FHA-insured,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Lewis County,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",9708,2010,0,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Department of Housing and Urban Development,HUD,Application denied by financial institution
167.7799988,,3283,2.680000067,1133,1177,280,84000,,Minnesota,MN,139150,4216200005,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Minneapolis, St. Paul, Bloomington - MN, WI",Conventional,Home purchase,Not applicable,Not a HOEPA loan,,,,,Hennepin County,No co-applicant,,,,,No co-applicant,No co-applicant,275.04,2010,2,Not applicable,,,,,Not applicable,Not applicable,Department of Housing and Urban Development,HUD,Loan purchased by the institution
100.9100037,,8506,4.190000057,2564,2977,80,109600,79,Maryland,MD,142,52-2240353,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Bethesda, Rockville, Frederick - MD",Conventional,Home improvement,Secured by a first lien,Not a HOEPA loan,,,,,Frederick County,Female,,,,,White,Not Hispanic or Latino,7526,2010,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
192.4299927,,3763,10.76000023,1371,1524,411,59400,140,Florida,FL,638790,8,Affiliate institution,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Tampa, St. Petersburg, Clearwater - FL",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Hillsborough County,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",64,2010,0,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Office of the Comptroller of the Currency,OCC,Loan originated
135.0500031,,5475,85.26000214,1636,1760,410,101700,120,Maryland,MD,294237,24,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Washington, Arlington, Alexandria - DC, VA, MD, WV",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,Other,Prince George's County,No co-applicant,,,,,No co-applicant,No co-applicant,8006.03,2010,0,Male,,,,,Black or African American,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Application denied by financial institution
80.76999664,,4020,0.819999993,1287,1702,42,46400,34,Tennessee,TN,1450,2751762,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Fentress County,Female,,,,,White,Not Hispanic or Latino,9653,2010,0,Male,,,,,White,Not Hispanic or Latino,Federal Reserve System,FRS,Application approved but not accepted
158.6999969,,4472,28.94000053,1327,1594,304,63000,57,California,CA,140552,1,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Los Angeles, Long Beach, Glendale - CA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Los Angeles County,Female,,,,,White,Not Hispanic or Latino,5711.01,2010,0,Male,,,,,White,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Loan originated
99.11000061,,2384,1.220000029,744,1053,50,54600,17,Illinois,IL,1173201,1,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Mason County,Female,,,,,"Information not provided by applicant in mail, Internet, or telephone application",Not Hispanic or Latino,9564,2010,0,Male,,,,,White,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Application approved but not accepted
145.2599945,5.54,5011,64.51999664,1300,1569,43,63000,51,California,CA,51752,7162800002,Loan was not originated or was not sold in calendar year covered by register,Manufactured housing,Not applicable,Owner-occupied as a principal dwelling,"Los Angeles, Long Beach, Glendale - CA",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Los Angeles County,Female,,,,,Asian,Not Hispanic or Latino,4033.12,2010,0,Female,,,,,Asian,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
92.44000244,,2880,7.329999924,830,1181,248,93600,52,New Jersey,NJ,94363,24,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Edison, New Brunswick - NJ",FHA-insured,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,Somerset County,No co-applicant,,,,,No co-applicant,No co-applicant,516,2010,0,Male,,,,,White,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Loan originated
,,,,,,158,,36,,,6059,1821100000,Other type of purchaser,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,,FHA-insured,Home purchase,Not applicable,Not a HOEPA loan,Quality edit failure only,,,,,No co-applicant,,,,,No co-applicant,No co-applicant,,2010,2,Female,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan purchased by the institution
109.4599991,,4818,6.159999847,1398,1788,100,57700,149,Ohio,OH,5678,4544,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Canton, Massillon - OH",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Stark County,Female,,,,,White,Not Hispanic or Latino,7118,2010,0,Male,,,,,White,Not Hispanic or Latino,Office of Thrift Supervision,OTS,Loan originated
127.9000015,,5712,12.03999996,1670,1903,417,78300,101,Delaware,DE,39225,1072246,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Wilmington - DE, MD, NJ",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,Collateral,New Castle County,No co-applicant,,,,,No co-applicant,No co-applicant,166.01,2010,0,Male,,,,,White,Not Hispanic or Latino,Federal Reserve System,FRS,Application denied by financial institution
121.8700027,,15237,44.59999847,4074,4340,194,90300,85,California,CA,544229,1,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Oakland, Fremont, Hayward - CA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Contra Costa County,Female,,,,,Asian,Not Hispanic or Latino,3551.01,2010,0,Male,,,,,Asian,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Loan originated
78.77999878,,5157,36.34000015,1624,2142,144,65200,55,Tennessee,TN,42202,05-0402708,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Nashville-Davidson, Murfreesboro, Franklin - TN",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Davidson County,No co-applicant,,,,,No co-applicant,No co-applicant,116,2010,0,Female,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Application withdrawn by applicant
86.81999969,,1455,53.06000137,239,475,203,63100,,California,CA,102670,1,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Stockton - CA,FHA-insured,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,San Joaquin County,No co-applicant,,,,,No co-applicant,No co-applicant,51.19,2010,0,Female,,,,,White,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Loan originated
131.3500061,,6972,7.090000153,2375,2796,351,53200,,South Carolina,SC,51147,4216200005,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Myrtle Beach, North Myrtle Beach, Conway - SC",Conventional,Refinancing,Not applicable,Not a HOEPA loan,,,,,Horry County,No co-applicant,,,,,No co-applicant,No co-applicant,514.02,2010,2,Not applicable,,,,,Not applicable,Not applicable,Department of Housing and Urban Development,HUD,Loan purchased by the institution
85.31999969,,4547,75.45999908,1032,1379,156,75500,49,California,CA,176250,13044,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"San Diego, Carlsbad, San Marcos - CA",FHA-insured,Home purchase,Not applicable,Not a HOEPA loan,,,,,San Diego County,Female,,,,,White,Hispanic or Latino,32.02,2010,2,Male,,,,,White,Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Loan purchased by the institution
142.3899994,,4148,9.840000153,1296,2011,234,53800,122,California,CA,901,26-0021318,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Chico - CA,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Butte County,Female,,,,,White,Not Hispanic or Latino,16,2010,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
100.3799973,,7834,5.570000172,2397,3085,178,63000,69,Montana,MT,1147664,13044,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Billings - MT,FHA-insured,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,Yellowstone County,No co-applicant,,,,,No co-applicant,No co-applicant,15,2010,0,Female,,,,,White,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Loan originated
111.1999969,,5222,11.68000031,1812,2031,98,66600,57,Arizona,AZ,328107,57803,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Phoenix, Mesa, Glendale - AZ",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,Maricopa County,No co-applicant,,,,,No co-applicant,No co-applicant,2177,2010,0,Female,,,,,White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,File closed for incompleteness
