tract_to_msamd_income,rate_spread,population,minority_population,number_of_owner_occupied_units,number_of_1_to_4_family_units,loan_amount_000s,hud_median_family_income,applicant_income_000s,state_name,state_abbr,sequence_number,respondent_id,purchaser_type_name,property_type_name,preapproval_name,owner_occupancy_name,msamd_name,loan_type_name,loan_purpose_name,lien_status_name,hoepa_status_name,edit_status_name,denial_reason_name_3,denial_reason_name_2,denial_reason_name_1,county_name,co_applicant_sex_name,co_applicant_race_name_5,co_applicant_race_name_4,co_applicant_race_name_3,co_applicant_race_name_2,co_applicant_race_name_1,co_applicant_ethnicity_name,census_tract_number,as_of_year,application_date_indicator,applicant_sex_name,applicant_race_name_5,applicant_race_name_4,applicant_race_name_3,applicant_race_name_2,applicant_race_name_1,applicant_ethnicity_name,agency_name,agency_abbr,action_taken_name
87.0500030517578,"",5079,56.4300003051758,1073,1574,300,63300,300,California,CA,2547617,0000451965,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Not owner-occupied as a principal dwelling,"Riverside, San Bernardino, Ontario - CA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Riverside County,No co-applicant,"","","","",No co-applicant,No co-applicant,427.17,2012,0,Female,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
107.129997253418,"",4986,13.0600004196167,1456,1766,177,67100,,Tennessee,TN,59532,31-1197926,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Nashville-Davidson, Murfreesboro, Franklin - TN",VA-guaranteed,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,"","","",Rutherford County,No co-applicant,"","","","",No co-applicant,No co-applicant,407.02,2012,0,Male,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Application withdrawn by applicant
93.7900009155273,"",3060,57.5499992370605,824,1110,104,57500,,Texas,TX,812020,0000451965,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Beaumont, Port Arthur - TX",VA-guaranteed,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,"","","",Jefferson County,No co-applicant,"","","","",No co-applicant,No co-applicant,13.02,2012,0,Male,"","","","",Black or African American,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
120.019996643066,"",9698,46.9000015258789,2624,3240,348,60800,300,Georgia,GA,2205664,0000451965,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Savannah - GA,Conventional,Refinancing,Not applicable,Not a HOEPA loan,"","","","",Chatham County,Female,"","","","",Black or African American,Not Hispanic or Latino,108.09,2012,2,Male,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
54.6399993896484,"",2540,37.4799995422363,706,1121,82,67500,37,Ohio,OH,179719,0000852218,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Columbus - OH,FHA-insured,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Franklin County,No co-applicant,"","","","",No co-applicant,No co-applicant,8.1,2012,0,Female,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
100.139999389648,"",2702,13.6199998855591,863,1325,800,105700,446,Virginia,VA,73967,26-0021318,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Washington, Arlington, Alexandria - DC, VA, MD, WV",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Fauquier County,Female,"","","","",American Indian or Alaska Native,Not Hispanic or Latino,9302.03,2012,0,Male,"","","","",White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,File closed for incompleteness
163.410003662109,"",4166,8.32999992370605,1297,1497,317,67300,61,Florida,FL,87395,0000852320,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Jacksonville - FL,VA-guaranteed,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","",Debt-to-income ratio,Duval County,Female,"","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",142.03,2012,0,Male,"","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Consumer Financial Protection Bureau,CFPB,Application denied by financial institution
,"",,,,,206,,100,"","",10800,0000177957,"Life insurance company, credit union, mortgage bank, or finance company",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","","",Female,"","","","",White,Not Hispanic or Latino,,2012,0,Male,"","","","",White,Not Hispanic or Latino,Federal Reserve System,FRS,Loan originated
87.0500030517578,"",3379,82.3899993896484,600,849,142,63300,62,California,CA,175333,0000480228,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Riverside, San Bernardino, Ontario - CA",FHA-insured,Home purchase,Secured by a first lien,Not a HOEPA loan,"","",Credit history,Debt-to-income ratio,Riverside County,No co-applicant,"","","","",No co-applicant,No co-applicant,425.13,2012,0,Male,"","","","",White,Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Application denied by financial institution
91.8099975585938,"",15829,21.0699996948242,3255,4531,294,62900,77,Idaho,ID,65,0000023415,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Boise City, Nampa - ID",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Canyon County,Female,"","","","",White,Not Hispanic or Latino,211,2012,0,Male,"","","","",White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Application approved but not accepted
111.360000610352,"",5445,22.0400009155273,1243,1474,312,73000,65,Oregon,OR,19819,7056000000,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Portland, Vancouver, Hillsboro - OR, WA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","",Debt-to-income ratio,Washington County,Female,"","","","",White,Not Hispanic or Latino,320.01,2012,0,Male,"","","","",White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Application denied by financial institution
163.949996948242,"",4067,29.0400009155273,1243,1756,214,47000,69,Louisiana,LA,1153784,0000852218,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"",FSA/RHS-guaranteed,Home purchase,Not applicable,Not a HOEPA loan,"","","","",Natchitoches Parish,Female,"","","","",White,Not Hispanic or Latino,5,2012,2,Male,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
75.4400024414062,"",7717,12.0299997329712,1513,2419,114,57800,46,Georgia,GA,6046,0003284070,Affiliate institution,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Chattanooga - TN, GA",FHA-insured,Home purchase,Not applicable,Not a HOEPA loan,Quality edit failure only,"","","",Catoosa County,Not applicable,"","","","",Not applicable,Not applicable,307,2012,2,Not applicable,"","","","",Not applicable,Not applicable,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
84.120002746582,"",5140,16.5599994659424,1597,2251,65,50200,67,North Carolina,NC,1181,0000019861,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Wilkes County,Male,"","","","",White,Not Hispanic or Latino,9610.01,2012,0,Female,"","","","",White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Loan originated
133.190002441406,"",7381,72.6699981689453,1516,1978,128,55500,54,California,CA,1714694,0000451965,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,Fresno - CA,FHA-insured,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","",Credit application incomplete,Fresno County,Female,"","","","",White,Hispanic or Latino,14.14,2012,0,Male,"","","","",White,Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Application denied by financial institution
153.580001831055,"",2342,28.1800003051758,582,747,400,64300,351,Nevada,NV,1450,0000023748,Other type of purchaser,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Las Vegas, Paradise - NV",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,"","","",Clark County,Female,"","","","",White,Not Hispanic or Latino,53.56,2012,0,Male,"","","","",White,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Loan originated
80.1399993896484,"",4070,27.5699996948242,902,1352,58,73800,37,New York,NY,255,0000000609,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Ithaca - NY,Conventional,Home improvement,Secured by a first lien,Not a HOEPA loan,"","","","",Tompkins County,Male,"","","","",White,Not Hispanic or Latino,10,2012,0,Female,"","","","",White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Loan originated
69.3199996948242,"",6037,80.8300018310547,930,1546,186,63300,,California,CA,4757,0003918898,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Riverside, San Bernardino, Ontario - CA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,"","","",San Bernardino County,No co-applicant,"","","","",No co-applicant,No co-applicant,33.02,2012,0,Female,"","","","","Information not provided by applicant in mail, Internet, or telephone application",Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
74.1500015258789,"",10495,65.2399978637695,1812,3123,184,63300,,California,CA,10228,43-1965151,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Riverside, San Bernardino, Ontario - CA",VA-guaranteed,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,"","","",San Bernardino County,No co-applicant,"","","","",No co-applicant,No co-applicant,100.26,2012,0,Female,"","","","",White,Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
103.410003662109,"",4688,4.8600001335144,1341,1699,15,68700,23,New York,NY,3427,0000001354,Loan was not originated or was not sold in calendar year covered by register,Manufactured housing,Not applicable,Owner-occupied as a principal dwelling,Rochester - NY,Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,"","",Credit history,Orleans County,No co-applicant,"","","","",No co-applicant,No co-applicant,408.01,2012,0,Female,"","","","",White,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Application denied by financial institution
128.509994506836,"",7874,13.4499998092651,2384,3283,205,55600,,Pennsylvania,PA,32326,26-2261031,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,"","",Collateral,Monroe County,No co-applicant,"","","","",No co-applicant,No co-applicant,3013.01,2012,0,"Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Department of Housing and Urban Development,HUD,Application denied by financial institution
100.129997253418,"",7627,49.9500007629395,1543,1739,404,75900,91,California,CA,20080,86-0860478,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"San Diego, Carlsbad, San Marcos - CA",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",San Diego County,No co-applicant,"","","","",No co-applicant,No co-applicant,85.07,2012,0,Male,"","","","",Asian,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
104.699996948242,"",7479,12.0299997329712,1731,2164,116,57000,65,Nebraska,NE,957,0000010634,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"",FSA/RHS-guaranteed,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Platte County,Female,"","","","",White,Not Hispanic or Latino,9653,2012,0,Male,"","","","",White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Loan originated
31.3700008392334,"",5050,98.4000015258789,323,1148,126,77300,10,Illinois,IL,287204,0000852218,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Chicago, Joliet, Naperville - IL",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Cook County,No co-applicant,"","","","",No co-applicant,No co-applicant,3009,2012,0,Male,"","","","",White,Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
139.089996337891,"",4213,72.4400024414062,1166,1353,335,64800,70,California,CA,238508,0000480228,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Los Angeles, Long Beach, Glendale - CA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Los Angeles County,No co-applicant,"","","","",No co-applicant,No co-applicant,5019,2012,0,Male,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
182.029998779297,"",5837,36.060001373291,1532,2087,278,64800,81,California,CA,2315,0000706051,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Los Angeles, Long Beach, Glendale - CA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,"","","",Los Angeles County,No co-applicant,"","","","",No co-applicant,No co-applicant,4303.02,2012,0,Male,"","","","",White,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,File closed for incompleteness
126.099998474121,"",6663,4.40000009536743,2086,2202,271,73300,191,Missouri,MO,414888,0000451965,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Kansas City - MO, KS",Conventional,Refinancing,Not applicable,Not a HOEPA loan,"","","","",Clay County,Male,"","","","",White,Not Hispanic or Latino,218.04,2012,2,Female,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
82.4199981689453,"",4350,42.8300018310547,1375,1589,144,53600,54,Colorado,CO,192747,0000480228,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Pueblo - CO,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,"","","",Pueblo County,No co-applicant,"","","","",No co-applicant,No co-applicant,9.04,2012,0,Male,"","","","",White,Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
116.629997253418,"",3722,6.76999998092651,1138,1505,107,83600,26,Massachusetts,MA,548930,0000451965,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Worcester - MA,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,"","","",Worcester County,No co-applicant,"","","","",No co-applicant,No co-applicant,7362,2012,0,Female,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
95.4300003051758,"",6394,11.8400001525879,1581,2187,10,63800,42,North Dakota,ND,54,0000687951,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"",Conventional,Home improvement,Not secured by a lien,Not a HOEPA loan,Quality edit failure only,"","","",Ward County,No co-applicant,"","","","",No co-applicant,No co-applicant,104,2012,0,Male,"","","","",White,Not Hispanic or Latino,Federal Reserve System,FRS,Loan originated
168.580001831055,"",3206,28.1000003814697,498,332,156,66900,133,Texas,TX,264,76-0500063,Other type of purchaser,One-to-four family dwelling (other than manufactured housing),Not applicable,Not owner-occupied as a principal dwelling,"Houston, Sugar Land, Baytown - TX",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Harris County,Female,"","","","",White,Not Hispanic or Latino,4106,2012,0,Male,"","","","",White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
139.100006103516,"",4038,23.0599994659424,1208,1217,128,73200,89,Wisconsin,WI,196,0000702130,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Milwaukee, Waukesha, West Allis - WI",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Milwaukee County,Female,"","","","",White,Not Hispanic or Latino,601.01,2012,0,Male,"","","","",White,Not Hispanic or Latino,Office of the Comptroller of the Currency,OCC,Loan originated
132.919998168945,"",4843,15.3800001144409,1369,1793,226,68300,47,New York,NY,20213,0000722777,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"New York, White Plains, Wayne - NY, NJ",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,"","","","",Richmond County,Female,"","","","",White,Not Hispanic or Latino,132.04,2012,0,Male,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
120.930000305176,"",7274,16.9799995422363,1988,2428,270,67800,311,Washington,WA,1586,0000023041,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Bellingham - WA,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Whatcom County,No co-applicant,"","","","",No co-applicant,No co-applicant,105.01,2012,0,Male,"","","","",White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Loan originated
115.76000213623,"",6278,7.53000020980835,1959,2051,280,73200,142,Wisconsin,WI,625483,0000852218,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Milwaukee, Waukesha, West Allis - WI",FHA-insured,Refinancing,Not applicable,Not a HOEPA loan,"","","","",Washington County,Female,"","","","",White,Not Hispanic or Latino,4702.02,2012,2,Male,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
90.2600021362305,"",7990,34.1699981689453,2348,3250,43,60800,29,North Carolina,NC,1027367,0000451965,Loan was not originated or was not sold in calendar year covered by register,Manufactured housing,Not applicable,Owner-occupied as a principal dwelling,Wilmington - NC,FHA-insured,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","",Debt-to-income ratio,New Hanover County,No co-applicant,"","","","",No co-applicant,No co-applicant,115,2012,0,"Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Consumer Financial Protection Bureau,CFPB,Application denied by financial institution
101.76000213623,"",5944,4.1399998664856,1905,2130,211,73200,82,Wisconsin,WI,1035109,0000852218,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Milwaukee, Waukesha, West Allis - WI",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","",Credit application incomplete,Washington County,No co-applicant,"","","","",No co-applicant,No co-applicant,4501.06,2012,0,Male,"","","","",White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Application denied by financial institution
100.199996948242,"",15965,26.6599998474121,3246,3664,10,71300,31,Utah,UT,1284,0000024692,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Salt Lake City - UT,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","",Collateral,Salt Lake County,No co-applicant,"","","","",No co-applicant,No co-applicant,1143,2012,0,Female,"","","","",White,Not Hispanic or Latino,National Credit Union Administration,NCUA,Application denied by financial institution
151.009994506836,"",7407,13.960000038147,2024,2362,402,63700,240,Ohio,OH,38802,26-2261031,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Cleveland, Elyria, Mentor - OH",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,"","","","",Cuyahoga County,No co-applicant,"","","","",No co-applicant,No co-applicant,1361.02,2012,0,"Information not provided by applicant in mail, Internet, or telephone application","","","","","Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Department of Housing and Urban Development,HUD,Application approved but not accepted
