tract_to_msamd_income,rate_spread,population,minority_population,number_of_owner_occupied_units,number_of_1_to_4_family_units,loan_amount_000s,hud_median_family_income,applicant_income_000s,state_name,state_abbr,sequence_number,respondent_id,purchaser_type_name,property_type_name,preapproval_name,owner_occupancy_name,msamd_name,loan_type_name,loan_purpose_name,lien_status_name,hoepa_status_name,edit_status_name,denial_reason_name_3,denial_reason_name_2,denial_reason_name_1,county_name,co_applicant_sex_name,co_applicant_race_name_5,co_applicant_race_name_4,co_applicant_race_name_3,co_applicant_race_name_2,co_applicant_race_name_1,co_applicant_ethnicity_name,census_tract_number,as_of_year,application_date_indicator,applicant_sex_name,applicant_race_name_5,applicant_race_name_4,applicant_race_name_3,applicant_race_name_2,applicant_race_name_1,applicant_ethnicity_name,agency_name,agency_abbr,action_taken_name
112.0100021,,5113,25.54000092,1433,1898,128,61900,26,Arizona,AZ,139526,22-3039688,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Phoenix, Mesa, Scottsdale - AZ",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Maricopa County,No co-applicant,,,,,No co-applicant,No co-applicant,4225.09,2014,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
105.3899994,,4181,16.40999985,1334,1927,104,53900,,Michigan,MI,8429,68-0309242,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,,VA-guaranteed,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,Newaygo County,Female,,,,,White,Not Hispanic or Latino,9711,2014,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
88.02999878,,6382,34.38000107,922,1667,185,67400,31,Nevada,NV,4332,276579,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Carson City - NV,VA-guaranteed,Home purchase,Not applicable,Not a HOEPA loan,,,,,Carson City,Female,,,,,White,Not Hispanic or Latino,6,2014,2,Male,,,,,White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
56.65000153,,2844,61.43000031,567,911,245,107100,84,Virginia,VA,30690,501105,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"Washington, Arlington, Alexandria - DC, VA, MD, WV",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Alexandria city,No co-applicant,,,,,No co-applicant,No co-applicant,2012.04,2014,0,Female,,,,,White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
123.3199997,,4327,9.850000381,1631,2407,300,54800,,Arizona,AZ,82859,26-2049351,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Prescott - AZ,VA-guaranteed,Home purchase,Not applicable,Not a HOEPA loan,,,,,Yavapai County,Not applicable,,,,,Not applicable,Not applicable,10.01,2014,2,Not applicable,,,,,Not applicable,Not applicable,Department of Housing and Urban Development,HUD,Loan purchased by the institution
76.40000153,,4492,4.099999905,1121,1977,90,54200,51,Kentucky,KY,2268,61-1306242,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Bowling Green - KY,FSA/RHS-guaranteed,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Allen County,Female,,,,,White,Not Hispanic or Latino,9204,2014,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
189.5899963,,3613,24.85000038,1132,1234,529,94800,152,California,CA,6193,37-1493496,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"San Francisco, Redwood City, South San Francisco - CA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,San Mateo County,Female,,,,,Asian,Not Hispanic or Latino,6065,2014,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
103.5199966,,5857,4.730000019,1717,2140,6,62900,42,New York,NY,3172,501105,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Binghamton - NY,Conventional,Home improvement,Not secured by a lien,Not a HOEPA loan,,,,,Broome County,Female,,,,,White,Not Hispanic or Latino,126,2014,0,Male,,,,,White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,File closed for incompleteness
137.4900055,,7103,51.36000061,1834,2207,50,60600,118,California,CA,1093,1999,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Los Angeles, Long Beach, Glendale - CA",Conventional,Home improvement,Secured by a subordinate lien,Not a HOEPA loan,,,,,Los Angeles County,Male,,,,,White,Not Hispanic or Latino,9102.1,2014,0,Female,,,,,White,Not Hispanic or Latino,National Credit Union Administration,NCUA,Loan originated
77.18000031,,2776,44.41999817,547,819,164,70300,33,California,CA,133,68429,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Preapproval was requested,Owner-occupied as a principal dwelling,Napa - CA,Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Napa County,No co-applicant,,,,,No co-applicant,No co-applicant,2007.05,2014,0,Female,,,,,White,"Information not provided by applicant in mail, Internet, or telephone application",National Credit Union Administration,NCUA,Application approved but not accepted
152.7100067,,6850,33.93999863,1570,1819,203,60700,85,California,CA,18077,42-1739728,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Riverside, San Bernardino, Ontario - CA",Conventional,Refinancing,Not applicable,Not a HOEPA loan,,,,,Riverside County,No co-applicant,,,,,No co-applicant,No co-applicant,506,2014,2,Male,,,,,Asian,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan purchased by the institution
108.6500015,,14446,14.05000019,3483,4362,80,66400,70,Louisiana,LA,78972,41-1795868,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Baton Rouge - LA,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,Other,Livingston Parish,No co-applicant,,,,,No co-applicant,No co-applicant,408.04,2014,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Application denied by financial institution
193.7700043,,8823,23.93000031,2368,2910,750,72700,210,California,CA,13883,23-2470039,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"San Diego, Carlsbad - CA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,San Diego County,Female,,,,,White,Not Hispanic or Latino,170.29,2014,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
161.2599945,,3237,7.78000021,968,1430,172,53900,78,North Carolina,NC,9190,43-1965151,Other type of purchaser,One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,Burlington - NC,VA-guaranteed,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Alamance County,No co-applicant,,,,,No co-applicant,No co-applicant,217.01,2014,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
151.7400055,,3267,7.989999771,1087,1233,197,83500,20,Maryland,MD,83153,75-2921540,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Baltimore, Columbia, Towson - MD",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Baltimore County,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",4070.01,2014,0,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Department of Housing and Urban Development,HUD,Loan originated
108.6299973,,3001,3.670000076,1054,1805,41,47100,91,Tennessee,TN,2149,8663,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Not owner-occupied as a principal dwelling,,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Decatur County,No co-applicant,,,,,No co-applicant,No co-applicant,9551.02,2014,0,Female,,,,,White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Loan originated
68.30999756,,6650,98.83000183,1097,1332,90,39000,42,Texas,TX,196062,75-2921540,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Not owner-occupied as a principal dwelling,Laredo - TX,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Webb County,No co-applicant,,,,,No co-applicant,No co-applicant,18.14,2014,0,Female,,,,,White,Hispanic or Latino,Department of Housing and Urban Development,HUD,Application denied by financial institution
136.5899963,,7244,12.42000008,2096,2578,142,57200,,South Carolina,SC,96446,22-3039688,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Greenville, Anderson, Mauldin - SC",FHA-insured,Home purchase,Not applicable,Not a HOEPA loan,,,,,Anderson County,Not applicable,,,,,Not applicable,Not applicable,101.03,2014,2,Not applicable,,,,,Not applicable,Not applicable,Department of Housing and Urban Development,HUD,Loan purchased by the institution
96.80000305,,3315,37.56000137,500,594,217,61900,106,Arizona,AZ,7866,542409990,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Not owner-occupied as a principal dwelling,"Phoenix, Mesa, Scottsdale - AZ",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Maricopa County,Female,,,,,White,"Information not provided by applicant in mail, Internet, or telephone application",610.31,2014,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
80.02999878,,5385,27.47999954,1232,2311,78,54000,47,Arkansas,AR,5202,75-2725402,"Life insurance company, credit union, mortgage bank, or finance company",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Texarkana - TX, AR",FSA/RHS-guaranteed,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Little River County,No co-applicant,,,,,No co-applicant,No co-applicant,301.02,2014,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
105.4700012,,5114,25.62000084,365,1484,500,64500,225,Florida,FL,3625,20-3702275,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Crestview, Fort Walton Beach, Destin - FL",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Okaloosa County,Female,,,,,White,Not Hispanic or Latino,208,2014,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
135.6999969,,4313,19.5,1480,1620,700,88700,216,California,CA,381923,451965,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Oxnard, Thousand Oaks, Ventura - CA",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Ventura County,No co-applicant,,,,,No co-applicant,No co-applicant,72.02,2014,0,Male,,,,,White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
119.1500015,,5095,17.22999954,1498,1958,197,59500,59,Florida,FL,64034,233031,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,Panama City - FL,VA-guaranteed,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Bay County,Female,,,,,White,Not Hispanic or Latino,13.01,2014,0,Male,,,,,White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
124.6299973,,3459,26.19000053,1115,1097,238,83900,62,Minnesota,MN,288,41-1718186,"Commercial bank, savings bank or savings association",One-to-four family dwelling (other than manufactured housing),Preapproval was requested,Owner-occupied as a principal dwelling,"Minneapolis, St. Paul, Bloomington - MN, WI",FHA-insured,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Dakota County,No co-applicant,,,,,No co-applicant,No co-applicant,607.48,2014,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
111.8799973,,4948,7.800000191,1258,1567,312,67000,125,Washington,WA,135850,7197000003,Ginnie Mae (GNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Tacoma, Lakewood - WA",FHA-insured,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Pierce County,No co-applicant,,,,,No co-applicant,No co-applicant,702.07,2014,0,Female,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
67.12999725,,3675,53.25,926,1357,3,59200,118,Oklahoma,OK,2438,311845,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Tulsa - OK,Conventional,Home improvement,Not secured by a lien,Not a HOEPA loan,,,,,Tulsa County,No co-applicant,,,,,No co-applicant,No co-applicant,73.1,2014,0,Male,,,,,"Information not provided by applicant in mail, Internet, or telephone application",Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Application denied by financial institution
159.3600006,,5667,12.98999977,1868,1966,122,70300,38,Wisconsin,WI,63,35043,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Milwaukee, Waukesha, West Allis - WI",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Waukesha County,No co-applicant,,,,,No co-applicant,No co-applicant,2005,2014,0,Male,,,,,White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Application withdrawn by applicant
72.19999695,,3323,10.43999958,860,1104,158,95400,44,Pennsylvania,PA,191434,480228,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Montgomery County, Bucks County, Chester County - PA",FHA-insured,Home purchase,Not applicable,Not a HOEPA loan,,,,,Chester County,No co-applicant,,,,,No co-applicant,No co-applicant,3011,2014,2,Male,,,,,White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
65.37999725,,2695,6.349999905,964,1556,79,83900,,Minnesota,MN,96712,22-3039688,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Minneapolis, St. Paul, Bloomington - MN, WI",VA-guaranteed,Refinancing,Secured by a first lien,Not a HOEPA loan,Quality edit failure only,,,,Mille Lacs County,Female,,,,,White,Not Hispanic or Latino,9703,2014,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Application withdrawn by applicant
79.25,,3703,7.130000114,1214,1644,255,77900,161,Massachusetts,MA,189,26523,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Worcester - MA, CT",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Worcester County,Male,,,,,White,Not Hispanic or Latino,7033,2014,0,Female,,,,,White,Not Hispanic or Latino,Federal Deposit Insurance Corporation,FDIC,Application denied by financial institution
124.3899994,,2966,22.45000076,765,1059,306,62900,84,Florida,FL,121269,480228,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Naples, Immokalee, Marco Island - FL",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Collier County,No co-applicant,,,,,No co-applicant,No co-applicant,104.08,2014,0,Male,,,,,White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan originated
71.23000336,,5518,41.25999832,1308,1660,250,75800,46,North Carolina,NC,3075,22-3887207,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Raleigh - NC,VA-guaranteed,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,Wake County,Female,,,,,Black or African American,Not Hispanic or Latino,540.01,2014,0,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Department of Housing and Urban Development,HUD,Application denied by financial institution
103.8300018,,3238,27.45999908,986,1204,195,61900,67,Arizona,AZ,5721,42-1720343,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"Phoenix, Mesa, Scottsdale - AZ",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Maricopa County,No co-applicant,,,,,No co-applicant,No co-applicant,4205.04,2014,0,Female,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,File closed for incompleteness
185.5399933,,5486,16.84000015,1600,1779,250,61400,229,Oklahoma,OK,9584,7810600004,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Oklahoma City - OK,Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Oklahoma County,Female,,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",1092.01,2014,0,Male,,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Department of Housing and Urban Development,HUD,Loan originated
71.58000183,,4994,47.04000092,1233,1644,106,78800,,Delaware,DE,17720,451965,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Wilmington - DE, MD, NJ",FHA-insured,Refinancing,Not applicable,Not a HOEPA loan,,,,,New Castle County,Not applicable,,,,,Not applicable,Not applicable,107.02,2014,2,Not applicable,,,,,Not applicable,Not applicable,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
184.6000061,,11296,48.56999969,2705,3268,207,68400,142,Texas,TX,894316,451965,Freddie Mac (FHLMC),One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Houston, The Woodlands, Sugar Land - TX",Conventional,Home purchase,Not applicable,Not a HOEPA loan,,,,,Harris County,Female,,,,,White,Hispanic or Latino,2520,2014,2,Male,,,,,White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Loan purchased by the institution
138.7299957,,9691,9.359999657,2705,2953,147,56800,53,Indiana,IN,479,991340,Fannie Mae (FNMA),One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"Elkhart, Goshen - IN",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Elkhart County,No co-applicant,,,,,No co-applicant,No co-applicant,6,2014,0,Male,,,,,White,Not Hispanic or Latino,Federal Reserve System,FRS,Loan originated
217.1799927,,3830,16.29000092,1274,1585,1500,57400,464,Florida,FL,62394,852320,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Tampa, St. Petersburg, Clearwater - FL",Conventional,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,Debt-to-income ratio,Hillsborough County,No co-applicant,,,,,No co-applicant,No co-applicant,64,2014,0,Male,,,,,White,Not Hispanic or Latino,Consumer Financial Protection Bureau,CFPB,Application denied by financial institution
88.11000061,,4589,21.54999924,1016,1499,148,70000,35,Colorado,CO,2464,22-3887207,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Colorado Springs - CO,VA-guaranteed,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,,El Paso County,No co-applicant,,,,,No co-applicant,No co-applicant,24,2014,0,Female,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Application denied by financial institution
100.9599991,,4280,4.369999886,1507,2021,179,50600,111,Virginia,VA,358954,7197000003,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,"Kingsport, Bristol, Bristol - TN, VA",Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,Credit history,Washington County,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",106.01,2014,0,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Department of Housing and Urban Development,HUD,Application denied by financial institution
142.0500031,,3441,9.880000114,1003,1170,189,57500,51,Texas,TX,1899,76-0454396,Other type of purchaser,One-to-four family dwelling (other than manufactured housing),Preapproval was not requested,Owner-occupied as a principal dwelling,"Beaumont, Port Arthur - TX",FSA/RHS-guaranteed,Home purchase,Secured by a first lien,Not a HOEPA loan,,,,,Orange County,No co-applicant,,,,,No co-applicant,No co-applicant,222,2014,0,Male,,,,,White,Not Hispanic or Latino,Department of Housing and Urban Development,HUD,Loan originated
111.3199997,,7626,12.51000023,2625,2883,200,69400,136,Ohio,OH,23063,12311,Loan was not originated or was not sold in calendar year covered by register,One-to-four family dwelling (other than manufactured housing),Not applicable,Owner-occupied as a principal dwelling,Columbus - OH,Conventional,Refinancing,Secured by a first lien,Not a HOEPA loan,,,,Collateral,Franklin County,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",79.33,2014,0,"Information not provided by applicant in mail, Internet, or telephone application",,,,,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application",Consumer Financial Protection Bureau,CFPB,Application denied by financial institution
